IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP2;IC_GROUP0;IC_GROUP1;IC_GROUP2
413;Спортивный Костюм Огонь в Ночи;150;Y;;;/iblock/7f1/7f16b94f73b03f334d2d27b4610d5af7.jpg;;text;;"Превосходный спортивный костюм, состоящий из толстовки и брюк. Толстовка имеет застежку на молнию и воротник &quot;стойка&quot;. Низ изделия эластичный. Толстовка оформлена декоративными вставками яркого контрастного цвета. Спортивные брюки прямого покроя имеют удобный эластичный пояс и прорезные карманы.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Вид застежки:</b> Шнурки</li>

							<li><b>Длина рукава:</b> Длинные, 62.0 см</li>

							<li><b>Вид застежки:</b> Молния</li>

							<li><b>Тип карманов:</b> Прорезные</li>

							<li><b>Габариты предметов:</b> Длина, 55.0 см</li>

							<li><b>Брюки:</b> Ширина брючин, 22.0 см</li>

							<li><b>Брюки:</b> Высота посадки, 21.0 см</li>

							<li><b>Брюки:</b> Длина по внутреннему шву, 83.0 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Стиль:</b> Спортивный стиль</li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель:</b> Россия</li>
							</ul>

							<div>
							<br />
							</div>
							</div>
							</div>";html;sports-suit-fire-in-the-night;400;;/iblock/a5b/a5bdbcde5a398eac7ef6cc00ce514e44.jpg;Спортивная Одежда;;
413;Спортивный Костюм Огонь в Ночи;150;Y;;;/iblock/7f1/7f16b94f73b03f334d2d27b4610d5af7.jpg;;text;;"Превосходный спортивный костюм, состоящий из толстовки и брюк. Толстовка имеет застежку на молнию и воротник &quot;стойка&quot;. Низ изделия эластичный. Толстовка оформлена декоративными вставками яркого контрастного цвета. Спортивные брюки прямого покроя имеют удобный эластичный пояс и прорезные карманы.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Вид застежки:</b> Шнурки</li>

							<li><b>Длина рукава:</b> Длинные, 62.0 см</li>

							<li><b>Вид застежки:</b> Молния</li>

							<li><b>Тип карманов:</b> Прорезные</li>

							<li><b>Габариты предметов:</b> Длина, 55.0 см</li>

							<li><b>Брюки:</b> Ширина брючин, 22.0 см</li>

							<li><b>Брюки:</b> Высота посадки, 21.0 см</li>

							<li><b>Брюки:</b> Длина по внутреннему шву, 83.0 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Стиль:</b> Спортивный стиль</li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель:</b> Россия</li>
							</ul>

							<div>
							<br />
							</div>
							</div>
							</div>";html;sports-suit-fire-in-the-night;400;;/iblock/8f7/8f7f64c1291a5fa21adc4d4eb64930fd.jpg;Спортивная Одежда;;
413;Спортивный Костюм Огонь в Ночи;150;Y;;;/iblock/7f1/7f16b94f73b03f334d2d27b4610d5af7.jpg;;text;;"Превосходный спортивный костюм, состоящий из толстовки и брюк. Толстовка имеет застежку на молнию и воротник &quot;стойка&quot;. Низ изделия эластичный. Толстовка оформлена декоративными вставками яркого контрастного цвета. Спортивные брюки прямого покроя имеют удобный эластичный пояс и прорезные карманы.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Вид застежки:</b> Шнурки</li>

							<li><b>Длина рукава:</b> Длинные, 62.0 см</li>

							<li><b>Вид застежки:</b> Молния</li>

							<li><b>Тип карманов:</b> Прорезные</li>

							<li><b>Габариты предметов:</b> Длина, 55.0 см</li>

							<li><b>Брюки:</b> Ширина брючин, 22.0 см</li>

							<li><b>Брюки:</b> Высота посадки, 21.0 см</li>

							<li><b>Брюки:</b> Длина по внутреннему шву, 83.0 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Стиль:</b> Спортивный стиль</li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель:</b> Россия</li>
							</ul>

							<div>
							<br />
							</div>
							</div>
							</div>";html;sports-suit-fire-in-the-night;400;;/iblock/feb/febc03462f6de7bbdbd1fce71e2e2541.jpg;Спортивная Одежда;;
413;Спортивный Костюм Огонь в Ночи;150;Y;;;/iblock/7f1/7f16b94f73b03f334d2d27b4610d5af7.jpg;;text;;"Превосходный спортивный костюм, состоящий из толстовки и брюк. Толстовка имеет застежку на молнию и воротник &quot;стойка&quot;. Низ изделия эластичный. Толстовка оформлена декоративными вставками яркого контрастного цвета. Спортивные брюки прямого покроя имеют удобный эластичный пояс и прорезные карманы.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Вид застежки:</b> Шнурки</li>

							<li><b>Длина рукава:</b> Длинные, 62.0 см</li>

							<li><b>Вид застежки:</b> Молния</li>

							<li><b>Тип карманов:</b> Прорезные</li>

							<li><b>Габариты предметов:</b> Длина, 55.0 см</li>

							<li><b>Брюки:</b> Ширина брючин, 22.0 см</li>

							<li><b>Брюки:</b> Высота посадки, 21.0 см</li>

							<li><b>Брюки:</b> Длина по внутреннему шву, 83.0 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Стиль:</b> Спортивный стиль</li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель:</b> Россия</li>
							</ul>

							<div>
							<br />
							</div>
							</div>
							</div>";html;sports-suit-fire-in-the-night;400;;/iblock/d05/d052a253e36a78639e92b2f3b0ef9be2.jpg;Спортивная Одежда;;
404;Спортивный Костюм Нежная Теплота;149;Y;;;/iblock/8bc/8bca419ca7315643cde63a8c5a5e5472.jpg;;text;;"Замечательный спортивный костюм, состоящий из куртки и брюк. Манжеты, талия, низ изделия и капюшон регулируются в 2 направлениях одной рукой. Капюшон сворачивается и убирается в ворот под молнию. Изделия легко складываются в маленькую сумочку, которая идет в комплекте к костюму.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Вид застежки: </b>Липучка</li>

							<li><b>Длина рукава: </b>Длинные, 79.0 см</li>

							<li><b>Вид застежки: </b>Молния</li>

							<li><b>Тип карманов:</b> Втачные</li>

							<li><b>Габариты предметов: </b>Длина, 75.0 см</li>

							<li><b>Брюки: </b>Ширина брючин, 34.0 см</li>

							<li><b>Брюки: </b>Высота посадки, 28.0 см</li>

							<li><b>Брюки: </b>Длина по внутреннему шву, 78.0 см</li>

							<li><b>Сезон: </b>демисезон</li>

							<li><b>Пол: </b>Женский</li>

							<li><b>Стиль: </b>Спортивный стиль</li>

							<li><b>Страна бренда: </b>Швеция</li>

							<li><b>Страна производитель: </b>Китай</li>
							</ul>
							</div>
							</div>";html;sports-suit-gentle-warmth;420;;/iblock/2cc/2ccab30b043e8b954c22c252c8a5e408.jpg;Спортивная Одежда;;
404;Спортивный Костюм Нежная Теплота;149;Y;;;/iblock/8bc/8bca419ca7315643cde63a8c5a5e5472.jpg;;text;;"Замечательный спортивный костюм, состоящий из куртки и брюк. Манжеты, талия, низ изделия и капюшон регулируются в 2 направлениях одной рукой. Капюшон сворачивается и убирается в ворот под молнию. Изделия легко складываются в маленькую сумочку, которая идет в комплекте к костюму.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Вид застежки: </b>Липучка</li>

							<li><b>Длина рукава: </b>Длинные, 79.0 см</li>

							<li><b>Вид застежки: </b>Молния</li>

							<li><b>Тип карманов:</b> Втачные</li>

							<li><b>Габариты предметов: </b>Длина, 75.0 см</li>

							<li><b>Брюки: </b>Ширина брючин, 34.0 см</li>

							<li><b>Брюки: </b>Высота посадки, 28.0 см</li>

							<li><b>Брюки: </b>Длина по внутреннему шву, 78.0 см</li>

							<li><b>Сезон: </b>демисезон</li>

							<li><b>Пол: </b>Женский</li>

							<li><b>Стиль: </b>Спортивный стиль</li>

							<li><b>Страна бренда: </b>Швеция</li>

							<li><b>Страна производитель: </b>Китай</li>
							</ul>
							</div>
							</div>";html;sports-suit-gentle-warmth;420;;/iblock/dd4/dd4d8f074e88f05f0afbd6bf24479f9b.jpg;Спортивная Одежда;;
404;Спортивный Костюм Нежная Теплота;149;Y;;;/iblock/8bc/8bca419ca7315643cde63a8c5a5e5472.jpg;;text;;"Замечательный спортивный костюм, состоящий из куртки и брюк. Манжеты, талия, низ изделия и капюшон регулируются в 2 направлениях одной рукой. Капюшон сворачивается и убирается в ворот под молнию. Изделия легко складываются в маленькую сумочку, которая идет в комплекте к костюму.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Вид застежки: </b>Липучка</li>

							<li><b>Длина рукава: </b>Длинные, 79.0 см</li>

							<li><b>Вид застежки: </b>Молния</li>

							<li><b>Тип карманов:</b> Втачные</li>

							<li><b>Габариты предметов: </b>Длина, 75.0 см</li>

							<li><b>Брюки: </b>Ширина брючин, 34.0 см</li>

							<li><b>Брюки: </b>Высота посадки, 28.0 см</li>

							<li><b>Брюки: </b>Длина по внутреннему шву, 78.0 см</li>

							<li><b>Сезон: </b>демисезон</li>

							<li><b>Пол: </b>Женский</li>

							<li><b>Стиль: </b>Спортивный стиль</li>

							<li><b>Страна бренда: </b>Швеция</li>

							<li><b>Страна производитель: </b>Китай</li>
							</ul>
							</div>
							</div>";html;sports-suit-gentle-warmth;420;;/iblock/159/159776a7ca11c0f7dcb2df1550278468.jpg;Спортивная Одежда;;
404;Спортивный Костюм Нежная Теплота;149;Y;;;/iblock/8bc/8bca419ca7315643cde63a8c5a5e5472.jpg;;text;;"Замечательный спортивный костюм, состоящий из куртки и брюк. Манжеты, талия, низ изделия и капюшон регулируются в 2 направлениях одной рукой. Капюшон сворачивается и убирается в ворот под молнию. Изделия легко складываются в маленькую сумочку, которая идет в комплекте к костюму.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Вид застежки: </b>Липучка</li>

							<li><b>Длина рукава: </b>Длинные, 79.0 см</li>

							<li><b>Вид застежки: </b>Молния</li>

							<li><b>Тип карманов:</b> Втачные</li>

							<li><b>Габариты предметов: </b>Длина, 75.0 см</li>

							<li><b>Брюки: </b>Ширина брючин, 34.0 см</li>

							<li><b>Брюки: </b>Высота посадки, 28.0 см</li>

							<li><b>Брюки: </b>Длина по внутреннему шву, 78.0 см</li>

							<li><b>Сезон: </b>демисезон</li>

							<li><b>Пол: </b>Женский</li>

							<li><b>Стиль: </b>Спортивный стиль</li>

							<li><b>Страна бренда: </b>Швеция</li>

							<li><b>Страна производитель: </b>Китай</li>
							</ul>
							</div>
							</div>";html;sports-suit-gentle-warmth;420;;/iblock/790/790476c5106482ae68152052942cd76b.jpg;Спортивная Одежда;;
438;Спортивный Костюм Розовый Вихрь;152;Y;;;/iblock/34c/34cd26d35a93e47d303412511bb53f19.jpg;;text;;"Великолепный спортивный костюм состоящий из свитшота и брюк. Свитшот с длинными рукавами и капюшоном на спинке декорирован принтом с нанесением шелкографии. Брюки прямого кроя выполнены на поясе на эластичной резинке, низ оформлен трикотажными манжетами. Прекрасный вариант как для занятий спортом, так и для повседневной носки.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Вид застежки:</b> Завязки</li>

							<li><b>Длина рукава:</b> Длинные, 63.0 см</li>

							<li><b>Тип карманов:</b> Втачные</li>

							<li><b>Габариты предметов:</b> Длина, 64.0 см</li>

							<li><b>Брюки:</b> Высота посадки, 27.0 см</li>

							<li><b>Брюки:</b> Длина по внутреннему шву, 80.0 см</li>

							<li><b>Сезон:</b> демисезон</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Стиль:</b> Спортивный стиль</li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель:</b> Россия</li>
							</ul>
							</div>
							</div>";html;sports-suit-pink-vortex;730;;/iblock/495/495a7af3126293d94ac56caf32f375fb.jpg;Спортивная Одежда;;
438;Спортивный Костюм Розовый Вихрь;152;Y;;;/iblock/34c/34cd26d35a93e47d303412511bb53f19.jpg;;text;;"Великолепный спортивный костюм состоящий из свитшота и брюк. Свитшот с длинными рукавами и капюшоном на спинке декорирован принтом с нанесением шелкографии. Брюки прямого кроя выполнены на поясе на эластичной резинке, низ оформлен трикотажными манжетами. Прекрасный вариант как для занятий спортом, так и для повседневной носки.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Вид застежки:</b> Завязки</li>

							<li><b>Длина рукава:</b> Длинные, 63.0 см</li>

							<li><b>Тип карманов:</b> Втачные</li>

							<li><b>Габариты предметов:</b> Длина, 64.0 см</li>

							<li><b>Брюки:</b> Высота посадки, 27.0 см</li>

							<li><b>Брюки:</b> Длина по внутреннему шву, 80.0 см</li>

							<li><b>Сезон:</b> демисезон</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Стиль:</b> Спортивный стиль</li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель:</b> Россия</li>
							</ul>
							</div>
							</div>";html;sports-suit-pink-vortex;730;;/iblock/560/56012843cae571c2c842a08fc4901fd0.jpg;Спортивная Одежда;;
438;Спортивный Костюм Розовый Вихрь;152;Y;;;/iblock/34c/34cd26d35a93e47d303412511bb53f19.jpg;;text;;"Великолепный спортивный костюм состоящий из свитшота и брюк. Свитшот с длинными рукавами и капюшоном на спинке декорирован принтом с нанесением шелкографии. Брюки прямого кроя выполнены на поясе на эластичной резинке, низ оформлен трикотажными манжетами. Прекрасный вариант как для занятий спортом, так и для повседневной носки.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Вид застежки:</b> Завязки</li>

							<li><b>Длина рукава:</b> Длинные, 63.0 см</li>

							<li><b>Тип карманов:</b> Втачные</li>

							<li><b>Габариты предметов:</b> Длина, 64.0 см</li>

							<li><b>Брюки:</b> Высота посадки, 27.0 см</li>

							<li><b>Брюки:</b> Длина по внутреннему шву, 80.0 см</li>

							<li><b>Сезон:</b> демисезон</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Стиль:</b> Спортивный стиль</li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель:</b> Россия</li>
							</ul>
							</div>
							</div>";html;sports-suit-pink-vortex;730;;/iblock/bd7/bd71382bbe59c6dd2e7d10a5bbef6ff1.jpg;Спортивная Одежда;;
438;Спортивный Костюм Розовый Вихрь;152;Y;;;/iblock/34c/34cd26d35a93e47d303412511bb53f19.jpg;;text;;"Великолепный спортивный костюм состоящий из свитшота и брюк. Свитшот с длинными рукавами и капюшоном на спинке декорирован принтом с нанесением шелкографии. Брюки прямого кроя выполнены на поясе на эластичной резинке, низ оформлен трикотажными манжетами. Прекрасный вариант как для занятий спортом, так и для повседневной носки.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Вид застежки:</b> Завязки</li>

							<li><b>Длина рукава:</b> Длинные, 63.0 см</li>

							<li><b>Тип карманов:</b> Втачные</li>

							<li><b>Габариты предметов:</b> Длина, 64.0 см</li>

							<li><b>Брюки:</b> Высота посадки, 27.0 см</li>

							<li><b>Брюки:</b> Длина по внутреннему шву, 80.0 см</li>

							<li><b>Сезон:</b> демисезон</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Стиль:</b> Спортивный стиль</li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель:</b> Россия</li>
							</ul>
							</div>
							</div>";html;sports-suit-pink-vortex;730;;/iblock/f3d/f3d11bee8def205ee8a11c7abcede3e0.jpg;Спортивная Одежда;;
438;Спортивный Костюм Розовый Вихрь;152;Y;;;/iblock/34c/34cd26d35a93e47d303412511bb53f19.jpg;;text;;"Великолепный спортивный костюм состоящий из свитшота и брюк. Свитшот с длинными рукавами и капюшоном на спинке декорирован принтом с нанесением шелкографии. Брюки прямого кроя выполнены на поясе на эластичной резинке, низ оформлен трикотажными манжетами. Прекрасный вариант как для занятий спортом, так и для повседневной носки.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Вид застежки:</b> Завязки</li>

							<li><b>Длина рукава:</b> Длинные, 63.0 см</li>

							<li><b>Тип карманов:</b> Втачные</li>

							<li><b>Габариты предметов:</b> Длина, 64.0 см</li>

							<li><b>Брюки:</b> Высота посадки, 27.0 см</li>

							<li><b>Брюки:</b> Длина по внутреннему шву, 80.0 см</li>

							<li><b>Сезон:</b> демисезон</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Стиль:</b> Спортивный стиль</li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель:</b> Россия</li>
							</ul>
							</div>
							</div>";html;sports-suit-pink-vortex;730;;/iblock/8c8/8c8c913e961ac9bb9eeb526353b0ab3d.jpg;Спортивная Одежда;;
601;Ремень Класика;163;Y;;;/iblock/c37/c37d480696fa5b7238b64ec5ed4f8169.jpg;;text;;"Стильный и качественный ремень станет прекрасным завершение Вашего образа. Ширина ремня ок. 3,5 см, длина регулируется на уменьшение. Уход за изделием: натереть пряжку войлоком, кожу влажной тряпочкой.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Габариты предметов:</b> Ширина, 3.5 см</li>

							<li><b>Габариты предметов:</b> Длина, 105.0 см</li>

							<li><b>Размер пряжки:</b> Крупная, 7.0 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол:</b> Мужской</li>

							<li><b>Страна бренда:</b> Италия</li>

							<li><b>Страна производитель:</b> Италия</li>
							</ul>
							</div>
							</div>";html;strap-classics;500;;/iblock/80c/80c0cff7af317b6ad54b29f9e2872740.jpg;Аксессуары;Ремни;Ремни Мужские
601;Ремень Класика;163;Y;;;/iblock/c37/c37d480696fa5b7238b64ec5ed4f8169.jpg;;text;;"Стильный и качественный ремень станет прекрасным завершение Вашего образа. Ширина ремня ок. 3,5 см, длина регулируется на уменьшение. Уход за изделием: натереть пряжку войлоком, кожу влажной тряпочкой.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Габариты предметов:</b> Ширина, 3.5 см</li>

							<li><b>Габариты предметов:</b> Длина, 105.0 см</li>

							<li><b>Размер пряжки:</b> Крупная, 7.0 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол:</b> Мужской</li>

							<li><b>Страна бренда:</b> Италия</li>

							<li><b>Страна производитель:</b> Италия</li>
							</ul>
							</div>
							</div>";html;strap-classics;500;;/iblock/b80/b8022f607210d23657ab59cae30fdae2.jpg;Аксессуары;Ремни;Ремни Мужские
601;Ремень Класика;163;Y;;;/iblock/c37/c37d480696fa5b7238b64ec5ed4f8169.jpg;;text;;"Стильный и качественный ремень станет прекрасным завершение Вашего образа. Ширина ремня ок. 3,5 см, длина регулируется на уменьшение. Уход за изделием: натереть пряжку войлоком, кожу влажной тряпочкой.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Габариты предметов:</b> Ширина, 3.5 см</li>

							<li><b>Габариты предметов:</b> Длина, 105.0 см</li>

							<li><b>Размер пряжки:</b> Крупная, 7.0 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол:</b> Мужской</li>

							<li><b>Страна бренда:</b> Италия</li>

							<li><b>Страна производитель:</b> Италия</li>
							</ul>
							</div>
							</div>";html;strap-classics;500;;/iblock/7de/7de7987c9de21fcf8971f13d41140be4.jpg;Аксессуары;Ремни;Ремни Мужские
601;Ремень Класика;163;Y;;;/iblock/c37/c37d480696fa5b7238b64ec5ed4f8169.jpg;;text;;"Стильный и качественный ремень станет прекрасным завершение Вашего образа. Ширина ремня ок. 3,5 см, длина регулируется на уменьшение. Уход за изделием: натереть пряжку войлоком, кожу влажной тряпочкой.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Габариты предметов:</b> Ширина, 3.5 см</li>

							<li><b>Габариты предметов:</b> Длина, 105.0 см</li>

							<li><b>Размер пряжки:</b> Крупная, 7.0 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол:</b> Мужской</li>

							<li><b>Страна бренда:</b> Италия</li>

							<li><b>Страна производитель:</b> Италия</li>
							</ul>
							</div>
							</div>";html;strap-classics;500;;/iblock/5e2/5e290560e8757f177bf04ed31510d1f9.jpg;Аксессуары;Ремни;Ремни Мужские
601;Ремень Класика;163;Y;;;/iblock/c37/c37d480696fa5b7238b64ec5ed4f8169.jpg;;text;;"Стильный и качественный ремень станет прекрасным завершение Вашего образа. Ширина ремня ок. 3,5 см, длина регулируется на уменьшение. Уход за изделием: натереть пряжку войлоком, кожу влажной тряпочкой.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Габариты предметов:</b> Ширина, 3.5 см</li>

							<li><b>Габариты предметов:</b> Длина, 105.0 см</li>

							<li><b>Размер пряжки:</b> Крупная, 7.0 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол:</b> Мужской</li>

							<li><b>Страна бренда:</b> Италия</li>

							<li><b>Страна производитель:</b> Италия</li>
							</ul>
							</div>
							</div>";html;strap-classics;500;;/iblock/69f/69fa6f6addb708b64a679f527c6bb2e7.jpg;Аксессуары;Ремни;Ремни Мужские
610;Ремень Элегантность;164;Y;;;/iblock/6c0/6c099a00b47d2c280ac5e62f847115fd.jpg;;text;;"Оригинальный кожаный ремень с изящной пряжкой. Будет великолепно смотреться с Вашим модным нарядом, идеально дополнит повседневный образ. Ремень регулируется по длине.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Габариты предметов:</b> Ширина, 2.5 см</li>

							<li><b>Габариты предметов:</b> Длина, 98.0 см</li>

							<li><b>Размер пряжки:</b> Маленькая, 3.5 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Страна бренда:</b> Соединенные Штаты</li>

							<li><b>Страна производитель:</b> Румыния</li>
							</ul>
							</div>
							</div>";html;strap-elegance;500;;/iblock/1ee/1eec106482f5c93b9dca27a56b9ca8e3.jpg;Аксессуары;Ремни;Ремни Женские
610;Ремень Элегантность;164;Y;;;/iblock/6c0/6c099a00b47d2c280ac5e62f847115fd.jpg;;text;;"Оригинальный кожаный ремень с изящной пряжкой. Будет великолепно смотреться с Вашим модным нарядом, идеально дополнит повседневный образ. Ремень регулируется по длине.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Габариты предметов:</b> Ширина, 2.5 см</li>

							<li><b>Габариты предметов:</b> Длина, 98.0 см</li>

							<li><b>Размер пряжки:</b> Маленькая, 3.5 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Страна бренда:</b> Соединенные Штаты</li>

							<li><b>Страна производитель:</b> Румыния</li>
							</ul>
							</div>
							</div>";html;strap-elegance;500;;/iblock/63d/63d0a67f83452b966240c3079653d2aa.jpg;Аксессуары;Ремни;Ремни Женские
610;Ремень Элегантность;164;Y;;;/iblock/6c0/6c099a00b47d2c280ac5e62f847115fd.jpg;;text;;"Оригинальный кожаный ремень с изящной пряжкой. Будет великолепно смотреться с Вашим модным нарядом, идеально дополнит повседневный образ. Ремень регулируется по длине.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Габариты предметов:</b> Ширина, 2.5 см</li>

							<li><b>Габариты предметов:</b> Длина, 98.0 см</li>

							<li><b>Размер пряжки:</b> Маленькая, 3.5 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Страна бренда:</b> Соединенные Штаты</li>

							<li><b>Страна производитель:</b> Румыния</li>
							</ul>
							</div>
							</div>";html;strap-elegance;500;;/iblock/8b7/8b7ba3cbb8617b70d48be2f8403dc228.jpg;Аксессуары;Ремни;Ремни Женские
610;Ремень Элегантность;164;Y;;;/iblock/6c0/6c099a00b47d2c280ac5e62f847115fd.jpg;;text;;"Оригинальный кожаный ремень с изящной пряжкой. Будет великолепно смотреться с Вашим модным нарядом, идеально дополнит повседневный образ. Ремень регулируется по длине.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Габариты предметов:</b> Ширина, 2.5 см</li>

							<li><b>Габариты предметов:</b> Длина, 98.0 см</li>

							<li><b>Размер пряжки:</b> Маленькая, 3.5 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Страна бренда:</b> Соединенные Штаты</li>

							<li><b>Страна производитель:</b> Румыния</li>
							</ul>
							</div>
							</div>";html;strap-elegance;500;;/iblock/874/8747cb170c3d4dd32022485b6373c8eb.jpg;Аксессуары;Ремни;Ремни Женские
610;Ремень Элегантность;164;Y;;;/iblock/6c0/6c099a00b47d2c280ac5e62f847115fd.jpg;;text;;"Оригинальный кожаный ремень с изящной пряжкой. Будет великолепно смотреться с Вашим модным нарядом, идеально дополнит повседневный образ. Ремень регулируется по длине.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Габариты предметов:</b> Ширина, 2.5 см</li>

							<li><b>Габариты предметов:</b> Длина, 98.0 см</li>

							<li><b>Размер пряжки:</b> Маленькая, 3.5 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Страна бренда:</b> Соединенные Штаты</li>

							<li><b>Страна производитель:</b> Румыния</li>
							</ul>
							</div>
							</div>";html;strap-elegance;500;;/iblock/377/377fd44c5d4eee7f864541ba679b2e66.jpg;Аксессуары;Ремни;Ремни Женские
619;Ремень Строчка;165;Y;;;/iblock/a13/a13956cc8af331001a29b88f06a75bea.jpg;;text;;"Стильный кожаный ремень отлично дополнит Ваш образ. Характеристика: Ширина ремня 4 см, длина регулируется на уменьшение. Уход за изделием: натереть пряжку войлоком, кожу влажной тряпочкой.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Габариты предметов:</b> Ширина, 4.0 см</li>

							<li><b>Габариты предметов:</b> Длина, 106.0 см</li>

							<li><b>Размер пряжки:</b> Крупная, 7.6 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол:</b> Мужской</li>

							<li><b>Страна бренда:</b> Италия</li>

							<li><b>Страна производитель:</b> Италия</li>
							</ul>
							</div>
							</div>";html;strap-line;500;;/iblock/eb2/eb2097e6d044e0b7b8f45e4546d68af1.jpg;Аксессуары;Ремни;Ремни Мужские
